entrez	target gene	target probe	source probe	Score
10793	ZNF273	1555368_x_at	207072_at	0.086109
285902	LOC285902	1555368_x_at	207072_at	0.086109
90827	ZNF479	1555368_x_at	207072_at	0.086109
151651	EFHB	239477_at	207072_at	0.086099
6166	RPL36AL	207585_s_at	207072_at	0.086097
10389	SCML2	206147_x_at	207072_at	0.086095
79671	NLRX1	219680_at	207072_at	0.086092
284576	LEMD1-AS1	1561280_at	207072_at	0.086086
4624	MYH6	214468_at	207072_at	0.086085
9601	PDIA4	208658_at	207072_at	0.086064
5054	SERPINE1	202628_s_at	207072_at	0.086052
22880	MORC2	216863_s_at	207072_at	0.086044
27295	PDLIM3	240289_at	207072_at	0.086043
100271715	ARHGEF33	1556881_at	207072_at	0.086037
53831	GPR84	223767_at	207072_at	0.085987
1723	DHODH	217647_at	207072_at	0.085971
3934	LCN2	212531_at	207072_at	0.085952
54332	GDAP1	226269_at	207072_at	0.085945
101930591		211068_x_at	207072_at	0.085910
253725	FAM21C	211068_x_at	207072_at	0.085910
30836	DNTTIP2	202776_at	207072_at	0.085900
101929526	LOC101929526	1561459_at	207072_at	0.085852
6665	SOX15	206122_at	207072_at	0.085833
6416	MAP2K4	203266_s_at	207072_at	0.085830
7368	UGT8	228956_at	207072_at	0.085772
338692	ANKRD13D	226205_at	207072_at	0.085744
54661	PCDHB17P	216313_at	207072_at	0.085726
3630	INS	206598_at	207072_at	0.085723
171482	FAM9A	1555133_at	207072_at	0.085720
2624	GATA2	209710_at	207072_at	0.085703
845	CASQ2	207317_s_at	207072_at	0.085682
4058	LTK	207106_s_at	207072_at	0.085678
1133	CHRM5	221347_at	207072_at	0.085666
92906	HNRNPLL	1554453_at	207072_at	0.085629
388558	ZNF808	1554476_x_at	207072_at	0.085612
100506974	LOC100506974	230451_at	207072_at	0.085604
10253	SPRY2	204011_at	207072_at	0.085603
30846	EHD2	221870_at	207072_at	0.085587
100996412		230292_at	207072_at	0.085568
112840	WDR89	244038_at	207072_at	0.085506
574029	DUSP5P1	1553299_at	207072_at	0.085484
148304	C1orf74	231932_at	207072_at	0.085446
100128281	LOC100128281	1565723_at	207072_at	0.085437
4841	NONO	210470_x_at	207072_at	0.085436
101928221		239284_at	207072_at	0.085404
121256	TMEM132D	236377_at	207072_at	0.085383
793	CALB1	205625_s_at	207072_at	0.085370
1460	CSNK2B	231777_at	207072_at	0.085358
58496	LY6G5B	231777_at	207072_at	0.085358
1464	CSPG4	214297_at	207072_at	0.085289
58505	OSTC	223001_at	207072_at	0.085288
1497	CTNS	215459_at	207072_at	0.085264
79613	TANGO6	226467_at	207072_at	0.085250
11247	NXPH4	221967_at	207072_at	0.085235
5570	PKIB	231120_x_at	207072_at	0.085216
1759	DNM1	215116_s_at	207072_at	0.085144
22924	MAPRE3	203842_s_at	207072_at	0.085126
285178	LOC285178	230057_at	207072_at	0.085125
101927379	LOC101927379	1562801_at	207072_at	0.085119
101929517	LOC101929517	1562870_at	207072_at	0.085059
92400	RBM18	225236_at	207072_at	0.085058
4691	NCL	241892_at	207072_at	0.085037
115704	EVI5L	226411_at	207072_at	0.085015
338557	FFAR4	240856_at	207072_at	0.085001
101927660	LOC101927660	1562543_at	207072_at	0.084997
80045	GPR157	227970_at	207072_at	0.084990
6263	RYR3	206306_at	207072_at	0.084963
1555	CYP2B6	217133_x_at	207072_at	0.084955
102682016	LINC01159	244797_at	207072_at	0.084946
10501	SEMA6B	223567_at	207072_at	0.084916
8398	PLA2G6	204691_x_at	207072_at	0.084897
219623	TMEM26	1555025_at	207072_at	0.084878
152002	XXYLT1	226891_at	207072_at	0.084864
8228	PNPLA4	209740_s_at	207072_at	0.084860
3223	HOXC6	206858_s_at	207072_at	0.084859
9534	ZNF254	206862_at	207072_at	0.084829
4817	NIT1	241395_at	207072_at	0.084821
3075	CFH	213800_at	207072_at	0.084816
170692	ADAMTS18	230040_at	207072_at	0.084812
101929777	LOC101929777	231743_at	207072_at	0.084783
7473	WNT3	231743_at	207072_at	0.084783
123207	C15orf40	1552310_at	207072_at	0.084783
4647	MYO7A	211103_at	207072_at	0.084781
23446	SLC44A1	222364_at	207072_at	0.084767
6932	TCF7	205255_x_at	207072_at	0.084720
9270	ITGB1BP1	203337_x_at	207072_at	0.084680
102724689	LOC102724689	239624_at	207072_at	0.084679
10669	CGREF1	205937_at	207072_at	0.084652
101060200	ZNF891	1569283_at	207072_at	0.084629
58477	SRPRB	218140_x_at	207072_at	0.084615
150776	LOC150776	207856_s_at	207072_at	0.084588
55627	SMPD4	207856_s_at	207072_at	0.084588
138804	OR13C4	1567297_at	207072_at	0.084544
79657	RPAP3	1557984_s_at	207072_at	0.084520
57690	TNRC6C	222820_at	207072_at	0.084507
3620	IDO1	210029_at	207072_at	0.084497
64087	MCCC2	209624_s_at	207072_at	0.084490
57610	RANBP10	1558773_s_at	207072_at	0.084451
100506282	LOC100506282	243151_at	207072_at	0.084449
100131454	DBIL5P	223783_s_at	207072_at	0.084401
135295	SRSF12	1552381_at	207072_at	0.084389
128822	CST9	1554386_at	207072_at	0.084373
27132	CPNE7	219707_at	207072_at	0.084371
84541	KBTBD8	239835_at	207072_at	0.084366
6320	CLEC11A	211709_s_at	207072_at	0.084364
5996	RGS1	202989_at	207072_at	0.084296
57664	PLEKHA4	219011_at	207072_at	0.084281
4664	NAB1	208047_s_at	207072_at	0.084264
4588	MUC6	214133_at	207072_at	0.084249
55796	MBNL3	229498_at	207072_at	0.084241
64768	IPPK	219092_s_at	207072_at	0.084236
55415	PRO2964	220872_at	207072_at	0.084216
2998	GYS2	214621_at	207072_at	0.084167
4298	MLLT1	224993_at	207072_at	0.084138
81559	TRIM11	226566_at	207072_at	0.084126
100128202		241953_at	207072_at	0.084124
101929344	LINC01198	241953_at	207072_at	0.084124
337977	KRTAP21-1	241953_at	207072_at	0.084124
27127	SMC1B	1553249_at	207072_at	0.084118
101928553	LOC101928553	1562710_at	207072_at	0.084114
147685	C19orf18	236847_at	207072_at	0.084089
100130429	LOC100130429	241851_x_at	207072_at	0.084078
728264	MIR143HG	231987_at	207072_at	0.084075
346157	ZNF391	1562446_at	207072_at	0.084070
3358	HTR2C	207307_at	207072_at	0.084042
116255	MOGAT1	1553062_at	207072_at	0.084021
10772	SRSF10	206095_s_at	207072_at	0.084014
84684	INSM2	240841_at	207072_at	0.084002
63932	CXorf56	235442_at	207072_at	0.084000
4205	MEF2A	214684_at	207072_at	0.083980
84786		211386_at	207072_at	0.083975
6908	TBP	203135_at	207072_at	0.083948
10890	RAB10	222980_at	207072_at	0.083853
6445	SGCG	207302_at	207072_at	0.083847
55770	EXOC2	226270_at	207072_at	0.083759
101927133		241594_at	207072_at	0.083705
136895	C7orf31	229146_at	207072_at	0.083695
2764	GMFB	202543_s_at	207072_at	0.083679
10563	CXCL13	205242_at	207072_at	0.083649
1821	DRP2	1569881_at	207072_at	0.083636
5071	PARK2	1554855_at	207072_at	0.083633
84448	ABLIM2	1567622_at	207072_at	0.083608
9064	MAP3K6	229960_at	207072_at	0.083590
10938	EHD1	208112_x_at	207072_at	0.083550
2902	GRIN1	210782_x_at	207072_at	0.083514
28396	IGHV4-31	211638_at	207072_at	0.083481
3493	IGHA1	211638_at	207072_at	0.083481
3494	IGHA2	211638_at	207072_at	0.083481
3495	IGHD	211638_at	207072_at	0.083481
3500	IGHG1	211638_at	207072_at	0.083481
3502	IGHG3	211638_at	207072_at	0.083481
3507	IGHM	211638_at	207072_at	0.083481
84708	LNX1	223611_s_at	207072_at	0.083476
11138	TBC1D8	204526_s_at	207072_at	0.083468
57505	AARS2	230024_at	207072_at	0.083438
27238	GPKOW	203776_at	207072_at	0.083402
100287098	TONSL-AS1	240617_at	207072_at	0.083389
339168	TMEM95	1560281_a_at	207072_at	0.083374
283688	LINC00927	1566526_at	207072_at	0.083362
101928201	LOC101928201	1562973_at	207072_at	0.083349
84299	MIEN1	224447_s_at	207072_at	0.083316
54867	TMEM214	217899_at	207072_at	0.083291
24140	FTSJ1	205324_s_at	207072_at	0.083259
84525	HOPX	211597_s_at	207072_at	0.083173
286205	SCAI	228174_at	207072_at	0.083157
55561	CDC42BPG	1564823_at	207072_at	0.083070
187	APLNR	213592_at	207072_at	0.083046
54505	DHX29	212648_at	207072_at	0.083030
255520	ELMOD2	1553928_at	207072_at	0.083013
152503	SH3D19	1558647_at	207072_at	0.083004
8200	GDF5	206614_at	207072_at	0.082990
27107	ZBTB11	204847_at	207072_at	0.082978
27231	NMRK2	221051_s_at	207072_at	0.082972
84265	POLR3GL	223269_at	207072_at	0.082947
775	CACNA1C	211592_s_at	207072_at	0.082935
492	ATP2B3	216312_at	207072_at	0.082914
30061	SLC40A1	233123_at	207072_at	0.082910
27328	PCDH11X	210292_s_at	207072_at	0.082905
83259	PCDH11Y	210292_s_at	207072_at	0.082905
4879	NPPB	206801_at	207072_at	0.082901
203260	CCDC107	229063_s_at	207072_at	0.082879
100534589	HOXA10-HOXA9	214651_s_at	207072_at	0.082852
3205	HOXA9	214651_s_at	207072_at	0.082852
3778	KCNMA1	214921_at	207072_at	0.082851
26512	INTS6	218819_at	207072_at	0.082819
79954	NOL10	218591_s_at	207072_at	0.082804
253738	EBF3	227243_s_at	207072_at	0.082782
8856	NR1I2	207203_s_at	207072_at	0.082772
57509	MTUS1	212093_s_at	207072_at	0.082770
858	CAV2	213426_s_at	207072_at	0.082746
27098	CLUL1	206556_at	207072_at	0.082702
83989	FAM172A	212936_at	207072_at	0.082698
3570	IL6R	226333_at	207072_at	0.082685
101927929		1568853_at	207072_at	0.082679
2262	GPC5	207174_at	207072_at	0.082675
83988	NCALD	1562790_at	207072_at	0.082656
576	ADGRB2	204966_at	207072_at	0.082606
101928160	LOC101928160	1562944_at	207072_at	0.082602
286075	ZNF707	1562944_at	207072_at	0.082602
147947	ZNF542P	235121_at	207072_at	0.082560
64333	ARHGAP9	232543_x_at	207072_at	0.082541
9397	NMT2	215743_at	207072_at	0.082513
10411	RAPGEF3	210051_at	207072_at	0.082475
117247	SLC16A10	236220_at	207072_at	0.082468
2145	EZH1	203249_at	207072_at	0.082461
692158	SNORA57	238680_at	207072_at	0.082396
751071	METTL12	238680_at	207072_at	0.082396
79025	C20orf195	220426_at	207072_at	0.082374
80736	SLC44A4	205597_at	207072_at	0.082354
399821	FLJ37035	1560714_at	207072_at	0.082340
220	ALDH1A3	203180_at	207072_at	0.082333
100287576	LOC100287576	1558118_at	207072_at	0.082331
26220	DGCR5	1558118_at	207072_at	0.082331
145942	TMCO5A	1560184_at	207072_at	0.082319
149830	PRNT	233975_at	207072_at	0.082277
101928852		242091_at	207072_at	0.082274
124411	ZNF720	242091_at	207072_at	0.082274
100130938		230574_at	207072_at	0.082268
84942	WDR73	213031_s_at	207072_at	0.082241
4665	NAB2	212803_at	207072_at	0.082228
9487	PIGL	1560391_at	207072_at	0.082217
266629	SEC14L3	216346_at	207072_at	0.082212
26049	FAM169A	213954_at	207072_at	0.082196
55746	NUP133	202184_s_at	207072_at	0.082174
114294	LACTB	226354_at	207072_at	0.082157
51136	RNFT1	227268_at	207072_at	0.082145
100996843		208566_at	207072_at	0.082143
9899	SV2B	205551_at	207072_at	0.082092
3936	LCP1	208885_at	207072_at	0.082083
100506929	LOC100506929	231433_at	207072_at	0.082042
101929145	PPP3CB-AS1	238522_at	207072_at	0.082021
10025	MED16	221545_x_at	207072_at	0.082016
51668	HSPB11	214163_at	207072_at	0.081990
10141	LINC01587	207241_at	207072_at	0.081975
100996760		1570140_at	207072_at	0.081966
102725207	LOC102725207	1570140_at	207072_at	0.081966
653145	ANXA8	1570140_at	207072_at	0.081966
728113	ANXA8L1	1570140_at	207072_at	0.081966
84988	PPP1R16A	225203_at	207072_at	0.081966
53904	MYO3A	1569186_at	207072_at	0.081934
64170	CARD9	220162_s_at	207072_at	0.081907
728489	DNLZ	220162_s_at	207072_at	0.081907
92565	FANK1	232968_at	207072_at	0.081881
102724873		239204_at	207072_at	0.081872
5616	PRKY	204060_s_at	207072_at	0.081820
6734	SRPR	200917_s_at	207072_at	0.081818
22917	ZP1	237335_at	207072_at	0.081817
135946	OR6B1	234363_at	207072_at	0.081817
9509	ADAMTS2	226311_at	207072_at	0.081774
23271	CAMSAP2	217196_s_at	207072_at	0.081734
3751	KCND2	207103_at	207072_at	0.081656
23132	RAD54L2	213205_s_at	207072_at	0.081644
51285	RASL12	219167_at	207072_at	0.081627
7716	VEZF1	202172_at	207072_at	0.081605
201299	RDM1	239169_at	207072_at	0.081591
55681	SCYL2	224960_at	207072_at	0.081580
6748	SSR4	201004_at	207072_at	0.081578
10813	UTP14A	221514_at	207072_at	0.081570
29121	CLEC2D	235522_at	207072_at	0.081568
84920	ALG10	1552304_at	207072_at	0.081557
8079	MLF2	200948_at	207072_at	0.081550
23248	RPRD2	235415_at	207072_at	0.081502
55568	GALNT10	207357_s_at	207072_at	0.081497
51300	TIMMDC1	223004_s_at	207072_at	0.081475
324	APC	203525_s_at	207072_at	0.081474
399726	CASC10	1555922_at	207072_at	0.081469
79966	SCD5	220232_at	207072_at	0.081461
55970	GNG12	222834_s_at	207072_at	0.081411
9821	RB1CC1	202033_s_at	207072_at	0.081403
84247	LDOC1L	223228_at	207072_at	0.081374
25893	TRIM58	215047_at	207072_at	0.081372
2524	FUT2	208505_s_at	207072_at	0.081345
10481	HOXB13	209844_at	207072_at	0.081339
6691	SPINK2	206310_at	207072_at	0.081327
1215	CMA1	214533_at	207072_at	0.081313
166379	BBS12	229603_at	207072_at	0.081311
6191	RPS4X	213347_x_at	207072_at	0.081304
7179	TPTE	220205_at	207072_at	0.081273
54956	PARP16	219034_at	207072_at	0.081272
81786	TRIM7	239694_at	207072_at	0.081261
84132	USP42	226172_at	207072_at	0.081255
57583	TMEM181	225127_at	207072_at	0.081231
10059	DNM1L	226154_at	207072_at	0.081219
4854	NOTCH3	203238_s_at	207072_at	0.081192
91179	SCARF2	227557_at	207072_at	0.081182
27156	RSPH14	229977_at	207072_at	0.081176
286827	TRIM59	235476_at	207072_at	0.081142
57560	IFT80	235476_at	207072_at	0.081142
348938	NIPAL4	230188_at	207072_at	0.081132
643866	CBLN3	235221_at	207072_at	0.081084
3827	KNG1	206054_at	207072_at	0.081082
283461	C12orf40	1553424_at	207072_at	0.081017
643783	USP46-AS1	235667_at	207072_at	0.081010
101929224	LOC101929224	1561741_at	207072_at	0.080977
1000	CDH2	203440_at	207072_at	0.080972
8019	BRD3	1555028_at	207072_at	0.080950
1641	DCX	204850_s_at	207072_at	0.080938
23093	TTLL5	210806_at	207072_at	0.080924
54434	SSH1	1554274_a_at	207072_at	0.080902
112885	PHF21B	1562309_s_at	207072_at	0.080885
5699	PSMB10	202659_at	207072_at	0.080873
8995	TNFSF18	221371_at	207072_at	0.080842
5504	PPP1R2	202166_s_at	207072_at	0.080821
55788	LMBRD1	232980_at	207072_at	0.080729
100132406	NBPF10	201103_x_at	207072_at	0.080699
100288142	NBPF20	201103_x_at	207072_at	0.080699
149013	NBPF12	201103_x_at	207072_at	0.080699
200030	NBPF11	201103_x_at	207072_at	0.080699
25832	NBPF14	201103_x_at	207072_at	0.080699
284565	NBPF15	201103_x_at	207072_at	0.080699
400818	NBPF9	201103_x_at	207072_at	0.080699
728841	NBPF8	201103_x_at	207072_at	0.080699
80832	APOL4	223801_s_at	207072_at	0.080678
8894	EIF2S2	208726_s_at	207072_at	0.080677
25957	PNISR	212179_at	207072_at	0.080670
83538	TTC25	223924_at	207072_at	0.080666
9875	URB1	217633_at	207072_at	0.080664
57402	S100A14	218677_at	207072_at	0.080650
1827	RCAN1	215253_s_at	207072_at	0.080613
3851	KRT4	213240_s_at	207072_at	0.080610
65072	CFLAR-AS1	1556924_at	207072_at	0.080608
23053	ZSWIM8	210593_at	207072_at	0.080584
79712	GTDC1	220853_at	207072_at	0.080548
140687	GCNT7	242040_at	207072_at	0.080522
11080	DNAJB4	203810_at	207072_at	0.080481
64425	POLR1E	231041_at	207072_at	0.080474
8689	KRT36	214576_at	207072_at	0.080417
146894	CD300LG	244244_at	207072_at	0.080409
115290	FBXO17	220233_at	207072_at	0.080394
163	AP2B1	200615_s_at	207072_at	0.080328
149837	LINC00654	243402_at	207072_at	0.080313
643406	LOC643406	243402_at	207072_at	0.080313
1629	DBT	205369_x_at	207072_at	0.080307
158586	ZXDB	228005_at	207072_at	0.080259
257358	LINC01366	1559489_a_at	207072_at	0.080251
64174	DPEP2	219452_at	207072_at	0.080233
489	ATP2A3	213042_s_at	207072_at	0.080231
43	ACHE	205378_s_at	207072_at	0.080227
10482	NXF1	208922_s_at	207072_at	0.080209
54896	PQLC2	220453_at	207072_at	0.080208
101928443	LOC101928443	1561446_at	207072_at	0.080191
10302	SNAPC5	214592_s_at	207072_at	0.080166
253573	LOC253573	1557871_at	207072_at	0.080165
4747	NEFL	221801_x_at	207072_at	0.080153
101928618	LOC101928618	1561450_at	207072_at	0.080136
100505679	UBE2Q2L	244498_x_at	207072_at	0.080135
201780	SLC10A4	239913_at	207072_at	0.080101
835	CASP2	209811_at	207072_at	0.080085
56672	AKIP1	220987_s_at	207072_at	0.080077
81788	NUAK2	220987_s_at	207072_at	0.080077
5687	PSMA6	208805_at	207072_at	0.080034
9692	KIAA0391	208805_at	207072_at	0.080034
350	APOH	231359_at	207072_at	0.079998
8540	AGPS	225108_at	207072_at	0.079997
57687	VAT1L	226415_at	207072_at	0.079997
65983	GRAMD3	238049_at	207072_at	0.079961
7352	UCP3	207349_s_at	207072_at	0.079913
728485	LOC728485	242070_at	207072_at	0.079911
4261	CIITA	211884_s_at	207072_at	0.079892
283571	PROX2	234804_at	207072_at	0.079891
10845	CLPX	204809_at	207072_at	0.079880
80207	OPA3	206357_at	207072_at	0.079875
154043	CNKSR3	237302_at	207072_at	0.079870
54827	NXPE4	220645_at	207072_at	0.079862
239	ALOX12	207206_s_at	207072_at	0.079860
101056700	NADK2-AS1	1563219_at	207072_at	0.079852
79415	C17orf62	218130_at	207072_at	0.079851
246122	TTTY7	1561185_at	207072_at	0.079788
10692	RRH	208314_at	207072_at	0.079781
440465	BAIAP2-AS1	1558147_a_at	207072_at	0.079757
440434	LOC440434	214107_x_at	207072_at	0.079754
114785	MBD6	227833_s_at	207072_at	0.079738
286234	SPATA31E1	1563868_a_at	207072_at	0.079733
101928846	HIPK1-AS1	1570080_at	207072_at	0.079732
53345	TM6SF2	233403_x_at	207072_at	0.079728
55726	ASUN	221652_s_at	207072_at	0.079687
8697	CDC23	202892_at	207072_at	0.079677
23091	ZC3H13	212402_at	207072_at	0.079658
10630	PDPN	208233_at	207072_at	0.079636
10788	IQGAP2	203474_at	207072_at	0.079622
83874	TBC1D10A	1570035_at	207072_at	0.079593
388387	LINC00671	1556737_at	207072_at	0.079569
8843	HCAR3	205220_at	207072_at	0.079561
285590	SH3PXD2B	231823_s_at	207072_at	0.079550
26873	OPLAH	222025_s_at	207072_at	0.079533
51291	GMIP	218913_s_at	207072_at	0.079525
23345	SYNE1	244144_at	207072_at	0.079517
2175	FANCA	203806_s_at	207072_at	0.079515
85003	BFSP2-AS1	1553936_a_at	207072_at	0.079495
3112	HLA-DOB	1554984_a_at	207072_at	0.079483
340527	NHSL2	1569932_at	207072_at	0.079477
4016	LOXL1	203570_at	207072_at	0.079476
120863	DEPDC4	1553365_at	207072_at	0.079468
7757	ZNF208	1568646_x_at	207072_at	0.079461
1075	CTSC	225646_at	207072_at	0.079441
84285	EIF1AD	239377_at	207072_at	0.079420
5563	PRKAA2	227892_at	207072_at	0.079395
158297	SAXO1	231570_at	207072_at	0.079372
101928896	LOC101928896	1556271_at	207072_at	0.079369
64781	CERK	218421_at	207072_at	0.079361
5965	RECQL	210568_s_at	207072_at	0.079357
64327	LMBR1	224036_s_at	207072_at	0.079357
3627	CXCL10	204533_at	207072_at	0.079346
100506368	LOC100506368	1561539_at	207072_at	0.079344
4976	OPA1	212213_x_at	207072_at	0.079341
27129	HSPB7	218934_s_at	207072_at	0.079338
3397	ID1	208937_s_at	207072_at	0.079337
79963	ABCA11P	220159_at	207072_at	0.079323
80727	TTYH3	224674_at	207072_at	0.079316
84527	ZNF559	224518_s_at	207072_at	0.079316
27022	FOXD3	241609_at	207072_at	0.079285
57786	RBAK	228571_at	207072_at	0.079275
2167	FABP4	235978_at	207072_at	0.079271
23732	FRRS1L	1558414_at	207072_at	0.079268
57099	AVEN	219366_at	207072_at	0.079253
101928457		217034_at	207072_at	0.079251
100505635	LOC100505635	1561979_at	207072_at	0.079246
55812	SPATA7	234929_s_at	207072_at	0.079228
57188	ADAMTSL3	1559748_at	207072_at	0.079226
3447	IFNA13	208344_x_at	207072_at	0.079212
340267	COL28A1	239921_at	207072_at	0.079192
3038	HAS3	223541_at	207072_at	0.079174
814	CAMK4	210349_at	207072_at	0.079149
124976	SPNS2	225671_at	207072_at	0.079142
170425	LINC00858	1563821_at	207072_at	0.079082
22994	CEP131	214742_at	207072_at	0.079082
89941	RHOT2	222131_x_at	207072_at	0.079064
101928276	LINC01227	240938_at	207072_at	0.079061
89885	FATE1	231573_at	207072_at	0.079036
23576	DDAH1	209094_at	207072_at	0.079007
6627	SNRPA1	242146_at	207072_at	0.079005
84179	MFSD7	214269_at	207072_at	0.078979
126204	NLRP13	1553525_at	207072_at	0.078977
56127	PCDHB9	223927_at	207072_at	0.078969
51741	WWOX	223747_x_at	207072_at	0.078959
51726	DNAJB11	223054_at	207072_at	0.078943
2019	EN1	220559_at	207072_at	0.078940
285755	PPIL6	1560910_at	207072_at	0.078937
50640	PNPLA8	223310_x_at	207072_at	0.078931
25898	RCHY1	214281_s_at	207072_at	0.078917
283651	HMGN2P46	242649_x_at	207072_at	0.078916
503569	RGMB-AS1	1558899_s_at	207072_at	0.078904
280664	WFDC10B	1552999_a_at	207072_at	0.078834
5530	PPP3CA	202429_s_at	207072_at	0.078815
55437	STRADB	223266_at	207072_at	0.078807
26138	LINC00588	210464_at	207072_at	0.078793
5170	PDPK1	221244_s_at	207072_at	0.078782
729975	LINC01530	1559093_at	207072_at	0.078776
9777	TM9SF4	212198_s_at	207072_at	0.078747
57449	PLEKHG5	237646_x_at	207072_at	0.078738
647107	LINC01192	1561492_at	207072_at	0.078704
759	CA1	205949_at	207072_at	0.078694
3889	KRT83	207669_at	207072_at	0.078680
115098	CCDC124	225453_x_at	207072_at	0.078675
57578	UNC79	229550_at	207072_at	0.078671
441024	MTHFD2L	1562644_at	207072_at	0.078645
100507461	LOC100507461	237684_at	207072_at	0.078642
84787	SUV420H2	224431_s_at	207072_at	0.078630
79816	TLE6	1553813_s_at	207072_at	0.078595
5328	PLAU	211668_s_at	207072_at	0.078593
57541	ZNF398	226202_at	207072_at	0.078593
51028	VPS36	222478_at	207072_at	0.078585
55231	CCDC87	219887_at	207072_at	0.078581
5244	ABCB4	1570505_at	207072_at	0.078576
9480	ONECUT2	233441_at	207072_at	0.078559
54551	MAGEL2	219894_at	207072_at	0.078526
84696	ABHD1	236461_at	207072_at	0.078517
100507135	SPG20-AS1	232605_s_at	207072_at	0.078496
2273	FHL1	214505_s_at	207072_at	0.078493
7712	ZNF157	208019_at	207072_at	0.078490
3748	KCNC3	207600_at	207072_at	0.078476
23650	TRIM29	202504_at	207072_at	0.078453
124739	USP43	237439_at	207072_at	0.078404
220930	ZEB1-AS1	229090_at	207072_at	0.078371
23231	SEL1L3	212311_at	207072_at	0.078358
51076	CUTC	218970_s_at	207072_at	0.078311
9836	LCMT2	204012_s_at	207072_at	0.078302
51148	CERCAM	227381_at	207072_at	0.078236
51334	PRR16	220014_at	207072_at	0.078226
55268	ECHDC2	235305_s_at	207072_at	0.078218
100509620	LOC100509620	206955_at	207072_at	0.078217
101930168	LOC101930168	206955_at	207072_at	0.078217
364	AQP7	206955_at	207072_at	0.078217
3598	IL13RA2	206172_at	207072_at	0.078167
256710	GLIPR1L1	238296_at	207072_at	0.078159
6461	SHB	204656_at	207072_at	0.078146
100506527	LINC01007	233135_at	207072_at	0.078145
63826	SRR	219204_s_at	207072_at	0.078123
23351	KHNYN	212355_at	207072_at	0.078106
6559	SLC12A3	231634_at	207072_at	0.078101
101927539	LOC101927539	1570182_at	207072_at	0.078097
80777	CYB5B	238554_at	207072_at	0.078087
440	ASNS	205047_s_at	207072_at	0.078071
58516	FAM60A	220147_s_at	207072_at	0.078071
221468	TMEM217	237016_at	207072_at	0.078063
55088	CCDC186	229399_at	207072_at	0.078062
2775	GNAO1	204762_s_at	207072_at	0.078058
101927377	LOC101927377	243814_at	207072_at	0.078057
494514	TYMSOS	228989_at	207072_at	0.078048
3804	KIR2DL3	208179_x_at	207072_at	0.078018
348013	TMEM255B	238226_at	207072_at	0.078008
711	ERC2-IT1	208247_at	207072_at	0.078004
9889	ZBED4	214747_at	207072_at	0.077973
6447	SCG5	203889_at	207072_at	0.077969
56649	TMPRSS4	218960_at	207072_at	0.077959
440934	LOC440934	238727_at	207072_at	0.077837
100189589	DCTN1-AS1	1557617_at	207072_at	0.077811
283150	FOXR1	237613_at	207072_at	0.077802
101929144	LOC101929144	1570127_at	207072_at	0.077778
8412	BCAR3	204032_at	207072_at	0.077738
6657	SOX2	214178_s_at	207072_at	0.077735
440028	LOC440028	1562606_a_at	207072_at	0.077690
643355	LOC643355	1568794_at	207072_at	0.077646
23307	FKBP15	31826_at	207072_at	0.077643
80017	C14orf159	218298_s_at	207072_at	0.077631
102725213		215133_s_at	207072_at	0.077623
1718	DHCR24	200862_at	207072_at	0.077594
3669	ISG20	33304_at	207072_at	0.077590
3726	JUNB	201473_at	207072_at	0.077582
57419	SLC24A3	219090_at	207072_at	0.077550
4673	NAP1L1	213864_s_at	207072_at	0.077516
29841	GRHL1	222830_at	207072_at	0.077509
10170	DHRS9	223952_x_at	207072_at	0.077500
30819	KCNIP2	1555230_a_at	207072_at	0.077459
101929651	LINC01398	1568938_at	207072_at	0.077436
1363	CPE	201117_s_at	207072_at	0.077419
6424	SFRP4	204052_s_at	207072_at	0.077411
88745	RRP36	225788_at	207072_at	0.077362
6299	SALL1	206893_at	207072_at	0.077348
5582	PRKCG	236195_x_at	207072_at	0.077344
1834	DSPP	221681_s_at	207072_at	0.077325
55626	AMBRA1	219141_s_at	207072_at	0.077314
101928388	PLA2G4E-AS1	1557863_at	207072_at	0.077275
100507535		1556643_at	207072_at	0.077246
729178	STXBP5-AS1	238685_at	207072_at	0.077221
2013	EMP2	225079_at	207072_at	0.077205
728723	ZBED3-AS1	241423_at	207072_at	0.077162
7251	TSG101	201758_at	207072_at	0.077157
23423	TMED3	239115_at	207072_at	0.077133
56256	SERTAD4	235337_at	207072_at	0.077132
100101148	LOC100101148	1554318_at	207072_at	0.077120
541473	LOC541473	1554318_at	207072_at	0.077120
91012	CERS5	224951_at	207072_at	0.077097
1041	CDSN	206192_at	207072_at	0.077086
55859	BEX1	218332_at	207072_at	0.077078
79958	DENND1C	221080_s_at	207072_at	0.077070
27035	NOX1	206418_at	207072_at	0.077068
100130458	LOC100130458	239214_at	207072_at	0.077061
127795	C1orf87	236710_at	207072_at	0.077059
101926975	LOC101926975	1564083_at	207072_at	0.077055
101927889	LINC01153	1560690_at	207072_at	0.077039
585	BBS4	212744_at	207072_at	0.077031
6208	RPS14	208645_s_at	207072_at	0.077020
142940	TRUB1	235447_at	207072_at	0.077018
57165	GJC2	207025_at	207072_at	0.076966
9373	PLAA	209533_s_at	207072_at	0.076913
554235	ASPDH	230912_at	207072_at	0.076908
285780	LY86-AS1	1553428_at	207072_at	0.076907
81928	CABLES2	226004_at	207072_at	0.076874
100287413	LOC100287413	227695_at	207072_at	0.076850
92292	GLYATL1	227695_at	207072_at	0.076850
27101	CACYBP	201382_at	207072_at	0.076834
404201	WDFY3-AS2	1562953_s_at	207072_at	0.076830
