entrez	target gene	target probe	source probe	Score
6185	RPN2	208689_s_at	204116_at	0.532873
23400	ATP13A2	218608_at	204116_at	0.532688
8260	NAA10	203025_at	204116_at	0.532504
80830	APOL6	219716_at	204116_at	0.532295
919	CD247	210031_at	204116_at	0.532061
22919	MAPRE1	200712_s_at	204116_at	0.531655
2745	GLRX	209276_s_at	204116_at	0.531587
8574	AKR7A2	202139_at	204116_at	0.531541
28989	NTMT1	223369_at	204116_at	0.531267
5533	PPP3CC	207000_s_at	204116_at	0.530848
3621	ING1	210350_x_at	204116_at	0.530846
84522	JAGN1	223104_at	204116_at	0.530727
121260	SLC15A4	225043_at	204116_at	0.530711
7332	UBE2L3	200682_s_at	204116_at	0.530247
3107	HLA-C	211799_x_at	204116_at	0.529664
2232	FDXR	207813_s_at	204116_at	0.529643
833	CARS	240983_s_at	204116_at	0.529572
8662	EIF3B	211501_s_at	204116_at	0.529380
6183	MRPS12	204330_s_at	204116_at	0.528765
9404	LPXN	216250_s_at	204116_at	0.528751
10589	DRAP1	203258_at	204116_at	0.528616
6388	SDF2	203090_at	204116_at	0.528501
10538	BATF	205965_at	204116_at	0.528408
3135	HLA-G	210514_x_at	204116_at	0.528268
257106	ARHGAP30	226219_at	204116_at	0.527598
7879	RAB7A	211961_s_at	204116_at	0.527564
55863	TMEM126B	221622_s_at	204116_at	0.527528
131601	TPRA1	218855_at	204116_at	0.527515
122970	ACOT4	229534_at	204116_at	0.527485
5371	PML	211013_x_at	204116_at	0.527421
6597	SMARCA4	213720_s_at	204116_at	0.527361
91687	CENPL	1554271_a_at	204116_at	0.527334
51550	CINP	218267_at	204116_at	0.527117
55080	TAPBPL	218747_s_at	204116_at	0.527061
2395	FXN	205565_s_at	204116_at	0.526399
9546	APBA3	215148_s_at	204116_at	0.526092
83937	RASSF4	221578_at	204116_at	0.526040
9130	FAM50A	203262_s_at	204116_at	0.525707
10972	TMED10	212352_s_at	204116_at	0.525679
51639	SF3B6	223416_at	204116_at	0.525668
11079	RER1	213296_at	204116_at	0.525657
115352	FCRL3	231093_at	204116_at	0.525647
5547	PRCP	201494_at	204116_at	0.525473
27350	APOBEC3C	209584_x_at	204116_at	0.525394
4043	LRPAP1	201186_at	204116_at	0.525323
5422	POLA1	204835_at	204116_at	0.525049
4061	LY6E	202145_at	204116_at	0.524757
5532	PPP3CB	202432_at	204116_at	0.524753
79639	TMEM53	1554077_a_at	204116_at	0.524751
3059	HCLS1	202957_at	204116_at	0.524723
79086	SMIM7	229650_s_at	204116_at	0.524619
84269	CHCHD5	223479_s_at	204116_at	0.524607
9443	MED7	204350_s_at	204116_at	0.524211
1643	DDB2	203409_at	204116_at	0.524197
58472	SQRDL	217995_at	204116_at	0.524171
25800	SLC39A6	1555460_a_at	204116_at	0.523785
25824	PRDX5	1560587_s_at	204116_at	0.523511
8835	SOCS2	203372_s_at	204116_at	0.523483
1019	CDK4	202246_s_at	204116_at	0.523078
51714	SELT	217811_at	204116_at	0.522877
9987	HNRNPDL	1554678_s_at	204116_at	0.522799
3903	LAIR1	208071_s_at	204116_at	0.522749
83443	SF3B5	221263_s_at	204116_at	0.522678
204	AK2	212174_at	204116_at	0.522456
4247	MGAT2	211061_s_at	204116_at	0.522410
57461	ISY1	223831_x_at	204116_at	0.522385
10055	SAE1	1555618_s_at	204116_at	0.521819
9789	SPCS2	201239_s_at	204116_at	0.521817
200316	APOBEC3F	214995_s_at	204116_at	0.521543
60489	APOBEC3G	214995_s_at	204116_at	0.521543
25983	NGDN	213794_s_at	204116_at	0.521507
65264	UBE2Z	222395_s_at	204116_at	0.521314
81542	TMX1	208097_s_at	204116_at	0.521144
8277	TKTL1	216370_s_at	204116_at	0.521053
728642	CDK11A	215329_s_at	204116_at	0.521042
984	CDK11B	215329_s_at	204116_at	0.521042
6737	TRIM21	204804_at	204116_at	0.520994
6184	RPN1	201011_at	204116_at	0.520733
5705	PSMC5	209503_s_at	204116_at	0.520694
100526737	RBM14-RBM4	200997_at	204116_at	0.520570
5936	RBM4	200997_at	204116_at	0.520570
51024	FIS1	218034_at	204116_at	0.520544
25855	BRMS1	215631_s_at	204116_at	0.520519
1777	DNASE2	214992_s_at	204116_at	0.520313
84681	HINT2	224415_s_at	204116_at	0.520196
51726	DNAJB11	223054_at	204116_at	0.520180
6631	SNRPC	201342_at	204116_at	0.520113
7737	RNF113A	209565_at	204116_at	0.519801
8510	MMP23B	207118_s_at	204116_at	0.519688
8511	MMP23A	207118_s_at	204116_at	0.519688
65977	PLEKHA3	227658_s_at	204116_at	0.519414
4358	MPV17	203466_at	204116_at	0.519293
24140	FTSJ1	213937_s_at	204116_at	0.518818
100616358	MIR4800	212347_x_at	204116_at	0.518526
10608	MXD4	212347_x_at	204116_at	0.518526
3824	KLRD1	210606_x_at	204116_at	0.517879
3811	KIR3DL1	216907_x_at	204116_at	0.517840
3812	KIR3DL2	216907_x_at	204116_at	0.517840
4738	NEDD8	201840_at	204116_at	0.517707
114049	WBSCR22	207628_s_at	204116_at	0.517502
8603	FAM193A	203600_s_at	204116_at	0.517380
145482	PTGR2	202010_s_at	204116_at	0.516941
57862	ZNF410	202010_s_at	204116_at	0.516941
521	ATP5I	207335_x_at	204116_at	0.516491
101928879	LOC101928879	223819_x_at	204116_at	0.516451
28991	COMMD5	223819_x_at	204116_at	0.516451
58500	ZNF250	223819_x_at	204116_at	0.516451
100996481	PRIM2B	215708_s_at	204116_at	0.516373
5558	PRIM2	215708_s_at	204116_at	0.516373
79228	THOC6	218848_at	204116_at	0.516316
5426	POLE	216026_s_at	204116_at	0.516237
770	CA11	209726_at	204116_at	0.516041
27291	R3HCC1L	210455_at	204116_at	0.515933
55684	RABL6	223166_x_at	204116_at	0.515851
66005	CHID1	223061_at	204116_at	0.515715
83479	DDX59	228386_s_at	204116_at	0.515524
4670	HNRNPM	200072_s_at	204116_at	0.515203
1535	CYBA	203028_s_at	204116_at	0.514895
1316	KLF6	208960_s_at	204116_at	0.514659
54107	POLE3	208828_at	204116_at	0.514569
1616	DAXX	201763_s_at	204116_at	0.514441
10121	ACTR1A	200720_s_at	204116_at	0.514395
5690	PSMB2	200039_s_at	204116_at	0.514244
81	ACTN4	200601_at	204116_at	0.513864
22938	SNW1	215424_s_at	204116_at	0.513809
5982	RFC2	1053_at	204116_at	0.513611
6721	SREBF2	201247_at	204116_at	0.513604
3190	HNRNPK	200775_s_at	204116_at	0.513427
55109	AGGF1	210710_at	204116_at	0.513294
11100	HNRNPUL1	209675_s_at	204116_at	0.513230
102288414	C11orf98	221637_s_at	204116_at	0.512836
79081	LBHD1	221637_s_at	204116_at	0.512836
5862	RAB2A	208734_x_at	204116_at	0.512686
101929716	ARMC2-AS1	202961_s_at	204116_at	0.512512
9551	ATP5J2	202961_s_at	204116_at	0.512512
976	ADGRE5	202910_s_at	204116_at	0.512313
