entrez	target gene	target probe	source probe	Score
836	CASP3	202763_at	206618_at	0.275242
100505536	ISM1-AS1	240719_at	206618_at	0.275133
158	ADSL	202144_s_at	206618_at	0.275023
115811	IQCD	1552540_s_at	206618_at	0.274984
54617	INO80	229356_x_at	206618_at	0.274939
51809	GALNT7	222587_s_at	206618_at	0.274831
6713	SQLE	209218_at	206618_at	0.274747
84268	RPAIN	216961_s_at	206618_at	0.274722
283450	HECTD4	211034_s_at	206618_at	0.274685
50809	HP1BP3	220633_s_at	206618_at	0.274682
11101	ATE1	225497_at	206618_at	0.274610
55072	RNF31	220788_s_at	206618_at	0.274595
25843	MOB4	202919_at	206618_at	0.274558
3037	HAS2	206432_at	206618_at	0.274545
813	CALU	200755_s_at	206618_at	0.274528
7767	ZNF224	229123_at	206618_at	0.274491
6924	TCEB3	202819_s_at	206618_at	0.274310
55108	BSDC1	218004_at	206618_at	0.274247
5747	PTK2	208820_at	206618_at	0.274229
51566	ARMCX3	222444_at	206618_at	0.274203
5026	P2RX5	210448_s_at	206618_at	0.274138
58487	CREBZF	202979_s_at	206618_at	0.274067
55692	LUC7L	1557067_s_at	206618_at	0.274023
64764	CREB3L2	212345_s_at	206618_at	0.274016
116285	ACSM1	234197_at	206618_at	0.273906
6993	DYNLT1	201999_s_at	206618_at	0.273829
102724043		240633_at	206618_at	0.273809
285489	DOK7	240633_at	206618_at	0.273809
1315	COPB1	201358_s_at	206618_at	0.273701
23099	ZBTB43	227991_x_at	206618_at	0.273631
54801	HAUS6	218602_s_at	206618_at	0.273627
4707	NDUFB1	243630_at	206618_at	0.273618
730249	IRG1	240287_at	206618_at	0.273618
9437	NCR1	217088_s_at	206618_at	0.273442
9962	SLC23A2	1554692_at	206618_at	0.273339
65110	UPF3A	214323_s_at	206618_at	0.273327
57589	RIC1	226222_at	206618_at	0.273286
7158	TP53BP1	1569098_s_at	206618_at	0.273272
3559	IL2RA	211269_s_at	206618_at	0.273215
4650	MYO9B	217297_s_at	206618_at	0.273214
85007	PHYKPL	235669_at	206618_at	0.273179
84888	SPPL2A	227682_at	206618_at	0.273015
8091	HMGA2	208025_s_at	206618_at	0.273002
9331	B4GALT6	235333_at	206618_at	0.272990
8477	GPR65	214467_at	206618_at	0.272842
8427	ZNF282	212892_at	206618_at	0.272830
55161	TMEM33	225492_at	206618_at	0.272760
27074	LAMP3	205569_at	206618_at	0.272718
5195	PEX14	1558915_a_at	206618_at	0.272629
91937	TIMD4	1552280_at	206618_at	0.272620
27244	SESN1	218346_s_at	206618_at	0.272570
6745	SSR1	200891_s_at	206618_at	0.272508
55110	MAGOHB	218894_s_at	206618_at	0.272395
29102	DROSHA	218269_at	206618_at	0.272331
10988	METAP2	227993_at	206618_at	0.272179
84456	L3MBTL3	229393_at	206618_at	0.272108
8615	USO1	201832_s_at	206618_at	0.271813
29930	PCDHB1	221303_at	206618_at	0.271592
10208	USPL1	204190_at	206618_at	0.271583
79612	NAA16	219378_at	206618_at	0.271493
5971	RELB	205205_at	206618_at	0.271456
9791	PTDSS1	201433_s_at	206618_at	0.271348
64943	NT5DC2	1556895_a_at	206618_at	0.271299
9205	ZMYM5	215948_x_at	206618_at	0.271258
3738	KCNA3	207237_at	206618_at	0.271092
23253	ANKRD12	212286_at	206618_at	0.271009
84331	FAM195A	1553715_s_at	206618_at	0.270987
5433	POLR2D	203664_s_at	206618_at	0.270939
5996	RGS1	216834_at	206618_at	0.270870
9819	TSC22D2	210953_at	206618_at	0.270829
6309	SC5D	211423_s_at	206618_at	0.270803
56916	SMARCAD1	223197_s_at	206618_at	0.270656
6103	RPGR	207624_s_at	206618_at	0.270633
79834	PEAK1	225913_at	206618_at	0.270485
284252	KCTD1	226245_at	206618_at	0.270477
3609	ILF3	211375_s_at	206618_at	0.270402
90594	ZNF439	236562_at	206618_at	0.270361
100499194	LOC100499194	231637_at	206618_at	0.270219
356	FASLG	210865_at	206618_at	0.270068
8310	ACOX3	204241_at	206618_at	0.270042
728294	D2HGDH	228738_at	206618_at	0.270037
148423	C1orf52	228135_at	206618_at	0.270013
1540	CYLD	60084_at	206618_at	0.269987
131583	FAM43A	227410_at	206618_at	0.269939
2803	GOLGA4	201567_s_at	206618_at	0.269875
9703	KIAA0100	201728_s_at	206618_at	0.269847
8065	CUL5	203531_at	206618_at	0.269789
6711	SPTBN1	215918_s_at	206618_at	0.269747
100509445		228245_s_at	206618_at	0.269631
144203	OVOS2	228245_s_at	206618_at	0.269631
408186	OVOS	228245_s_at	206618_at	0.269631
728715	LOC728715	228245_s_at	206618_at	0.269631
54753	ZNF853	232884_s_at	206618_at	0.269590
2952	GSTT1	203815_at	206618_at	0.269573
4277	MICB	206247_at	206618_at	0.269509
10972	TMED10	238886_at	206618_at	0.269480
23215	PRRC2C	211946_s_at	206618_at	0.269438
5728	PTEN	233254_x_at	206618_at	0.269399
55284	UBE2W	241887_at	206618_at	0.269318
56913	C1GALT1	226107_at	206618_at	0.269272
26137	ZBTB20	213158_at	206618_at	0.269250
84868	HAVCR2	1555628_a_at	206618_at	0.269194
92482	BBIP1	213224_s_at	206618_at	0.269026
389906	LOC389906	1558046_x_at	206618_at	0.268908
84815	MGC12916	224507_s_at	206618_at	0.268213
545	ATR	209903_s_at	206618_at	0.268192
27031	NPHP3	235410_at	206618_at	0.268120
5991	RFX3	207234_at	206618_at	0.268065
81688	C6orf62	213875_x_at	206618_at	0.268059
6307	MSMO1	209146_at	206618_at	0.268043
221322	TBC1D32	232038_at	206618_at	0.267896
8227	AKAP17A	203624_at	206618_at	0.267781
5134	PDCD2	204025_s_at	206618_at	0.267753
101927123	LOC101927123	1570292_at	206618_at	0.267734
728492	SERF1B	223538_at	206618_at	0.267680
8293	SERF1A	223538_at	206618_at	0.267680
8522	GAS7	210872_x_at	206618_at	0.267491
6561	SLC13A1	220503_at	206618_at	0.267457
26762	HAVCR1	207052_at	206618_at	0.267433
3726	JUNB	201473_at	206618_at	0.267374
130026	ICA1L	1555671_at	206618_at	0.267353
26804	SNORD45B	209181_s_at	206618_at	0.267314
26805	SNORD45A	209181_s_at	206618_at	0.267314
5876	RABGGTB	209181_s_at	206618_at	0.267314
692085	SNORD45C	209181_s_at	206618_at	0.267314
89795	NAV3	1562234_a_at	206618_at	0.267060
340591	CA5BP1	238435_at	206618_at	0.266900
100288675	LOC100288675	234344_at	206618_at	0.266804
79954	NOL10	218591_s_at	206618_at	0.266781
92335	STRADA	52169_at	206618_at	0.266492
10274	STAG1	202293_at	206618_at	0.266427
7035	TFPI	210665_at	206618_at	0.266390
101928667	LOC101928667	213618_at	206618_at	0.266389
116984	ARAP2	213618_at	206618_at	0.266389
27236	ARFIP1	218230_at	206618_at	0.266305
6903	TBCC	202495_at	206618_at	0.266230
23350	U2SURP	236696_at	206618_at	0.266148
4534	MTM1	204101_at	206618_at	0.266091
339005	WHAMMP3	1560662_s_at	206618_at	0.266050
440253	WHAMMP2	1560662_s_at	206618_at	0.266050
220074	LRTOMT	226717_at	206618_at	0.266031
9841	ZBTB24	1554036_at	206618_at	0.266012
8543	LMO4	241922_at	206618_at	0.265972
3815	KIT	205051_s_at	206618_at	0.265896
26520	TIMM9	218316_at	206618_at	0.265758
2029	ENSA	228851_s_at	206618_at	0.265646
283131	NEAT1	220983_s_at	206618_at	0.265558
693197	MIR612	220983_s_at	206618_at	0.265558
7543	ZFX	207247_s_at	206618_at	0.265530
7544	ZFY	207247_s_at	206618_at	0.265530
51773	RSF1	218166_s_at	206618_at	0.265491
84913	ATOH8	1558706_a_at	206618_at	0.265430
84148	KAT8	221820_s_at	206618_at	0.265422
6234	RPS28	208902_s_at	206618_at	0.265391
8458	TTF2	204407_at	206618_at	0.265339
79871	RPAP2	222893_s_at	206618_at	0.265182
100128292	DLG5-AS1	1562598_at	206618_at	0.265182
8239	USP9X	201100_s_at	206618_at	0.265140
7486	WRN	205667_at	206618_at	0.265091
6659	SOX4	201417_at	206618_at	0.265059
100507577	LOC100507577	223098_s_at	206618_at	0.265053
83752	LONP2	223098_s_at	206618_at	0.265053
3191	HNRNPL	35201_at	206618_at	0.265035
10597	TRAPPC2B	209751_s_at	206618_at	0.264972
6399	TRAPPC2	209751_s_at	206618_at	0.264972
130502	TTC32	226838_at	206618_at	0.264964
54205	CYCS	208905_at	206618_at	0.264899
10135	NAMPT	243296_at	206618_at	0.264894
80237	ELL3	219518_s_at	206618_at	0.264834
400541	LOC400541	1562568_at	206618_at	0.264809
9931	HELZ	240486_at	206618_at	0.264780
8242	KDM5C	202383_at	206618_at	0.264754
9766	SUSD6	202181_at	206618_at	0.264529
208	AKT2	203809_s_at	206618_at	0.264510
4068	SH2D1A	210116_at	206618_at	0.264412
79094	CHAC1	219270_at	206618_at	0.264359
10783	NEK6	239267_at	206618_at	0.264338
2140	EYA3	206379_at	206618_at	0.264215
100506068	DACT3-AS1	1561532_at	206618_at	0.264166
55683	KANSL3	223756_at	206618_at	0.264138
7369	UMOD	206716_at	206618_at	0.264101
26751	SH3YL1	204019_s_at	206618_at	0.264099
55219	TMEM57	241364_at	206618_at	0.263951
130507	UBR3	230029_x_at	206618_at	0.263885
5465	PPARA	1558631_at	206618_at	0.263845
100507140	LOC100507140	1568812_at	206618_at	0.263726
4077	NBR1	1568856_at	206618_at	0.263709
9969	MED13	201986_at	206618_at	0.263649
100847052	MIR664B	201479_at	206618_at	0.263582
1736	DKC1	201479_at	206618_at	0.263582
677835	SNORA56	201479_at	206618_at	0.263582
673	BRAF	226391_at	206618_at	0.263549
51088	KLHL5	227565_at	206618_at	0.263471
9276	COPB2	201098_at	206618_at	0.263466
10451	VAV3	224221_s_at	206618_at	0.263390
54455	FBXO42	221813_at	206618_at	0.263386
90161	HS6ST2	1552767_a_at	206618_at	0.263300
84766	CRACR2A	228752_at	206618_at	0.263299
55435	AP1AR	219023_at	206618_at	0.263225
6433	SFSWAP	240078_at	206618_at	0.263193
100499466	LINC00674	1566987_s_at	206618_at	0.263167
101929336		214700_x_at	206618_at	0.263153
55183	RIF1	214700_x_at	206618_at	0.263153
4090	SMAD5	225223_at	206618_at	0.263144
11078	TRIOBP	243690_at	206618_at	0.263093
8915	BCL10	205263_at	206618_at	0.263002
100506098	LOC100506098	227985_at	206618_at	0.263000
58500	ZNF250	213858_at	206618_at	0.262924
10484	SEC23A	212887_at	206618_at	0.262808
100288695	LIMS3L	212687_at	206618_at	0.262787
3987	LIMS1	212687_at	206618_at	0.262787
96626	LIMS3	212687_at	206618_at	0.262787
25836	NIPBL	212483_at	206618_at	0.262769
401152	C4orf3	224604_at	206618_at	0.262655
3633	INPP5B	213804_at	206618_at	0.262607
55787	TXLNG	227520_at	206618_at	0.262549
29896	TRA2A	227939_s_at	206618_at	0.262503
4297	KMT2A	226981_at	206618_at	0.262484
3416	IDE	203328_x_at	206618_at	0.262476
1820	ARID3A	205865_at	206618_at	0.262465
1478	CSTF2	238821_at	206618_at	0.262444
28951	TRIB2	202478_at	206618_at	0.262329
60481	ELOVL5	208788_at	206618_at	0.262277
64395	GMCL1	218458_at	206618_at	0.262256
115353	LRRC42	215084_s_at	206618_at	0.262227
26127	FGFR1OP2	233898_s_at	206618_at	0.262084
342908	ZNF404	239043_at	206618_at	0.262072
6622	SNCA	204466_s_at	206618_at	0.262028
55689	YEATS2	221203_s_at	206618_at	0.261940
100616393	MIR4657	225120_at	206618_at	0.261902
5814	PURB	225120_at	206618_at	0.261902
54970	TTC12	215598_at	206618_at	0.261896
5509	PPP1R3D	204554_at	206618_at	0.261892
55454	CSGALNACT2	222235_s_at	206618_at	0.261775
89857	KLHL6	228167_at	206618_at	0.261678
387718	TEX36	244789_at	206618_at	0.261641
55151	TMEM38B	218772_x_at	206618_at	0.261501
728927	ZNF736	235027_at	206618_at	0.261481
255394	TCP11L2	1569206_at	206618_at	0.261385
23011	RAB21	203885_at	206618_at	0.261352
7528	YY1	213494_s_at	206618_at	0.261332
1843	DUSP1	201041_s_at	206618_at	0.261327
139341	FUNDC1	235346_at	206618_at	0.261266
84196	USP48	225925_s_at	206618_at	0.261265
55770	EXOC2	226270_at	206618_at	0.261132
323	APBB2	40148_at	206618_at	0.261127
9100	USP10	209137_s_at	206618_at	0.261058
51272	BET1L	223023_at	206618_at	0.261051
2683	B4GALT1	211631_x_at	206618_at	0.260987
55081	IFT57	218100_s_at	206618_at	0.260849
9635	CLCA2	217528_at	206618_at	0.260736
6364	CCL20	205476_at	206618_at	0.260673
7692	ZNF133	216960_s_at	206618_at	0.260655
23405	DICER1	216260_at	206618_at	0.260652
54931	TRMT10C	223267_at	206618_at	0.260606
29097	CNIH4	222721_at	206618_at	0.260526
2778	GNAS	229274_at	206618_at	0.260416
340542	BEX5	229963_at	206618_at	0.260392
60490	PPCDC	219066_at	206618_at	0.260371
63934	ZNF667	207120_at	206618_at	0.260356
51616	TAF9B	228483_s_at	206618_at	0.260344
55769	ZNF83	221645_s_at	206618_at	0.260329
9262	STK17B	217503_at	206618_at	0.260198
9382	COG1	230878_s_at	206618_at	0.260102
51520	LARS	222427_s_at	206618_at	0.260005
79009	DDX50	1568815_a_at	206618_at	0.259936
100293534	C4B_2	208451_s_at	206618_at	0.259920
720	C4A	208451_s_at	206618_at	0.259920
721	C4B	208451_s_at	206618_at	0.259920
6322	SCML1	218793_s_at	206618_at	0.259894
8972	MGAM	206522_at	206618_at	0.259890
139322	APOOL	213282_at	206618_at	0.259882
9781	RNF144A	204040_at	206618_at	0.259847
1269	CNR2	206586_at	206618_at	0.259831
102465438	MIR6732	218810_at	206618_at	0.259828
80149	ZC3H12A	218810_at	206618_at	0.259828
81931	ZNF93	215758_x_at	206618_at	0.259816
101929757		1561103_at	206618_at	0.259781
53944	CSNK1G1	226888_at	206618_at	0.259751
7553	ZNF7	1559980_at	206618_at	0.259714
79921	TCEAL4	202371_at	206618_at	0.259701
4773	NFATC2	231801_at	206618_at	0.259689
1147	CHUK	209666_s_at	206618_at	0.259678
23178	PASK	206594_at	206618_at	0.259666
80267	EDEM3	220926_s_at	206618_at	0.259470
9371	KIF3B	203943_at	206618_at	0.259413
953	ENTPD1	228585_at	206618_at	0.259378
134553	C5orf24	224875_at	206618_at	0.259374
100131766	OK/SW-CL.58	1554971_at	206618_at	0.259318
23097	CDK19	212897_at	206618_at	0.259307
11171	STRAP	200870_at	206618_at	0.259275
101928054		1560156_at	206618_at	0.259122
8886	DDX18	208896_at	206618_at	0.259116
101928830		208771_s_at	206618_at	0.259113
4048	LTA4H	208771_s_at	206618_at	0.259113
6548	SLC9A1	209453_at	206618_at	0.259070
394	ARHGAP5	233849_s_at	206618_at	0.259040
11128	POLR3A	227872_at	206618_at	0.259012
2963	GTF2F2	209595_at	206618_at	0.258973
3183	HNRNPC	235500_at	206618_at	0.258971
100529239	RPS10-NUDT3	229803_s_at	206618_at	0.258950
11165	NUDT3	229803_s_at	206618_at	0.258950
406991	MIR21	224917_at	206618_at	0.258928
8495	PPFIBP2	212841_s_at	206618_at	0.258897
5151	PDE8A	212522_at	206618_at	0.258841
220972	MARCH8	221824_s_at	206618_at	0.258831
51100	SH3GLB1	209090_s_at	206618_at	0.258765
114327	EFHC1	219833_s_at	206618_at	0.258748
11213	IRAK3	1568830_at	206618_at	0.258653
4088	SMAD3	218284_at	206618_at	0.258557
102466986	MIR6866	207842_s_at	206618_at	0.258523
22794	CASC3	207842_s_at	206618_at	0.258523
49855	SCAPER	209741_x_at	206618_at	0.258520
93349	SP140L	214791_at	206618_at	0.258515
158035	LINC00032	1559291_at	206618_at	0.258502
6138	RPL15	217266_at	206618_at	0.258494
5534	PPP3R1	204507_s_at	206618_at	0.258469
57234	LINC00869	222001_x_at	206618_at	0.258299
728855	LINC00623	222001_x_at	206618_at	0.258299
8880	FUBP1	203091_at	206618_at	0.258291
6616	SNAP25	202507_s_at	206618_at	0.258185
55133	SRBD1	219055_at	206618_at	0.257995
91355	LRP5L	214873_at	206618_at	0.257991
9456	HOMER1	213793_s_at	206618_at	0.257989
729680	LOC729680	228977_at	206618_at	0.257874
643866	CBLN3	235221_at	206618_at	0.257710
55814	BDP1	224227_s_at	206618_at	0.257626
403341	ZBTB34	227111_at	206618_at	0.257503
5927	KDM5A	202040_s_at	206618_at	0.257372
386597	RNF144A-AS1	1559145_at	206618_at	0.257371
28232	SLCO3A1	210542_s_at	206618_at	0.257351
165	AEBP1	201792_at	206618_at	0.257334
5756	TWF1	201745_at	206618_at	0.257320
474354	LRRC18	1554331_a_at	206618_at	0.257220
101	ADAM8	205180_s_at	206618_at	0.257209
85465	EPT1	1555274_a_at	206618_at	0.257126
256369	LINC00521	1570111_at	206618_at	0.257056
1827	RCAN1	215253_s_at	206618_at	0.257054
55342	STRBP	223245_at	206618_at	0.257044
643246	MAP1LC3B2	234238_at	206618_at	0.257035
5611	DNAJC3	225284_at	206618_at	0.257020
101928615		229865_at	206618_at	0.256945
64778	FNDC3B	229865_at	206618_at	0.256945
5926	ARID4A	205062_x_at	206618_at	0.256916
352954	GATS	1553971_a_at	206618_at	0.256835
5077	PAX3	231666_at	206618_at	0.256665
22823	MTF2	209704_at	206618_at	0.256516
9320	TRIP12	244659_at	206618_at	0.256507
26054	SENP6	202318_s_at	206618_at	0.256465
11215	AKAP11	203156_at	206618_at	0.256374
2633	GBP1	202270_at	206618_at	0.256340
7398	USP1	202413_s_at	206618_at	0.256268
2581	GALC	204417_at	206618_at	0.256263
7584	ZNF35	206096_at	206618_at	0.256192
285527	FRYL	212546_s_at	206618_at	0.256148
23636	NUP62	202153_s_at	206618_at	0.256061
4824	NKX3-1	209706_at	206618_at	0.255994
143279	HECTD2	1565698_at	206618_at	0.255874
196074	METTL15	242247_at	206618_at	0.255843
373	TRIM23	204732_s_at	206618_at	0.255719
114781	BTBD9	234682_at	206618_at	0.255669
3658	IREB2	1555476_at	206618_at	0.255631
5578	PRKCA	1560074_at	206618_at	0.255630
116115	ZNF526	228229_at	206618_at	0.255583
1814	DRD3	211625_s_at	206618_at	0.255577
91687	CENPL	232065_x_at	206618_at	0.255570
7874	USP7	201498_at	206618_at	0.255545
5495	PPM1B	213225_at	206618_at	0.255455
283070		226382_at	206618_at	0.255443
2810	SFN	33323_r_at	206618_at	0.255333
27106	ARRDC2	226055_at	206618_at	0.255324
9581	PREPL	243542_at	206618_at	0.255321
9079	LDB2	206481_s_at	206618_at	0.255142
140609	NEK7	212530_at	206618_at	0.255127
8444	DYRK3	1560785_at	206618_at	0.255115
150759	LINC00342	1560659_at	206618_at	0.255014
4784	NFIX	227400_at	206618_at	0.254956
7091	TLE4	204872_at	206618_at	0.254932
10230	NBR2	1553992_s_at	206618_at	0.254896
84062	DTNBP1	223763_at	206618_at	0.254896
9013	TAF1C	203938_s_at	206618_at	0.254873
57613	KIAA1467	213232_at	206618_at	0.254762
10746	MAP3K2	226441_at	206618_at	0.254721
9329	GTF3C4	219198_at	206618_at	0.254693
538	ATP7A	205197_s_at	206618_at	0.254631
57539	WDR35	226890_at	206618_at	0.254617
387695	C10orf99	227735_s_at	206618_at	0.254505
149041	RC3H1	225893_at	206618_at	0.254493
79646	PANK3	221751_at	206618_at	0.254464
91010	FMNL3	238823_at	206618_at	0.254448
54675	CRLS1	237502_at	206618_at	0.254316
101928371	LOC101928371	1568804_at	206618_at	0.254282
54407	SLC38A2	222982_x_at	206618_at	0.254184
101927606	LOC101927606	1562222_at	206618_at	0.254178
8030	CCDC6	225010_at	206618_at	0.254166
9669	EIF5B	201024_x_at	206618_at	0.254097
100506974	LOC100506974	230451_at	206618_at	0.254092
100874058	COX10-AS1	230451_at	206618_at	0.254092
51384	WNT16	224022_x_at	206618_at	0.253950
57187	THOC2	226628_at	206618_at	0.253933
84901	NFATC2IP	212809_at	206618_at	0.253864
51441	YTHDF2	217812_at	206618_at	0.253782
9990	SLC12A6	226741_at	206618_at	0.253778
219688	LOC219688	1564385_at	206618_at	0.253750
1690	COCH	1554241_at	206618_at	0.253737
5788	PTPRC	207238_s_at	206618_at	0.253713
90407	TMEM41A	235037_at	206618_at	0.253683
58526	MID1IP1	218251_at	206618_at	0.253670
3490	IGFBP7	213910_at	206618_at	0.253576
55603	FAM46A	224973_at	206618_at	0.253495
378938	MALAT1	223577_x_at	206618_at	0.253376
5269	SERPINB6	231628_s_at	206618_at	0.253359
2743	GLRB	244680_at	206618_at	0.253347
90390	MED30	227786_at	206618_at	0.253346
9934	P2RY14	206637_at	206618_at	0.253116
5613	PRKX	204061_at	206618_at	0.253099
3569	IL6	205207_at	206618_at	0.252944
5293	PIK3CD	211230_s_at	206618_at	0.252904
343099	CCDC18	228022_at	206618_at	0.252902
6457	SH3GL3	205637_s_at	206618_at	0.252515
65095	KRI1	227587_at	206618_at	0.252483
1121	CHM	227871_at	206618_at	0.252442
57489	ODF2L	231909_x_at	206618_at	0.252364
23119	HIC2	212964_at	206618_at	0.252259
80204	FBXO11	222119_s_at	206618_at	0.252203
1142	CHRNB3	207859_s_at	206618_at	0.252117
9162	DGKI	206806_at	206618_at	0.251872
84333	PCGF5	229194_at	206618_at	0.251836
79230	ZNF557	239259_at	206618_at	0.251777
6597	SMARCA4	208794_s_at	206618_at	0.251734
199704	ZNF585A	243790_at	206618_at	0.251696
129684	CNTNAP5	1553013_at	206618_at	0.251679
55713	ZNF334	220022_at	206618_at	0.251662
1806	DPYD	204646_at	206618_at	0.251646
441528	LOC441528	1569629_x_at	206618_at	0.251580
7750	ZMYM2	202778_s_at	206618_at	0.251518
23232	TBC1D12	221858_at	206618_at	0.251263
5428	POLG	203366_at	206618_at	0.251055
715	C1R	212067_s_at	206618_at	0.251025
51561	IL23A	220054_at	206618_at	0.250998
84614	ZBTB37	223953_s_at	206618_at	0.250970
284086	NEK8	1557172_x_at	206618_at	0.250871
29107	NXT1	218708_at	206618_at	0.250817
23241	PACS2	1555824_a_at	206618_at	0.250812
145474	LOC145474	230505_at	206618_at	0.250804
154743	C7orf60	228149_at	206618_at	0.250762
84687	PPP1R9B	225124_at	206618_at	0.250758
51025	PAM16	218969_at	206618_at	0.250736
2528	FUT6	1565660_at	206618_at	0.250721
1286	COL4A4	214602_at	206618_at	0.250674
10845	CLPX	204809_at	206618_at	0.250669
693216	MIR631	219396_s_at	206618_at	0.250600
79661	NEIL1	219396_s_at	206618_at	0.250600
11326	VSIG4	204787_at	206618_at	0.250600
150465	TTL	1559680_at	206618_at	0.250580
100505573	INAFM2	231431_s_at	206618_at	0.250491
7026	NR2F2	229092_at	206618_at	0.250453
11252	PACSIN2	1554691_a_at	206618_at	0.250364
7594	ZNF43	206695_x_at	206618_at	0.250348
266553	OFCC1	1564783_x_at	206618_at	0.250221
23214	XPO6	211982_x_at	206618_at	0.250109
54855	FAM46C	220306_at	206618_at	0.250018
729220	FLJ45513	239400_at	206618_at	0.249957
1615	DARS	201624_at	206618_at	0.249954
843	CASP10	210955_at	206618_at	0.249948
7266	DNAJC7	1556053_at	206618_at	0.249845
10741	RBBP9	221440_s_at	206618_at	0.249825
8440	NCK2	203315_at	206618_at	0.249816
158219	TTC39B	242477_at	206618_at	0.249775
6606	SMN1	203852_s_at	206618_at	0.249721
6607	SMN2	203852_s_at	206618_at	0.249721
101929709	LOC101929709	231412_at	206618_at	0.249695
415116	PIM3	224739_at	206618_at	0.249677
100616403	MIR4691	232169_x_at	206618_at	0.249671
102465669	MIR7113	232169_x_at	206618_at	0.249671
4728	NDUFS8	232169_x_at	206618_at	0.249671
80824	DUSP16	224336_s_at	206618_at	0.249639
6635	SNRPE	215450_at	206618_at	0.249596
1654	DDX3X	201210_at	206618_at	0.249568
101929144	LOC101929144	1570127_at	206618_at	0.249556
23633	KPNA6	226976_at	206618_at	0.249515
285126	DNAJC5G	1552450_a_at	206618_at	0.249510
64848	YTHDC2	205836_s_at	206618_at	0.249468
285600	KIAA0825	1553868_a_at	206618_at	0.249460
257194	NEGR1	239548_at	206618_at	0.249427
5550	PREP	37950_at	206618_at	0.249333
441441	FLJ41455	244395_at	206618_at	0.249307
100996741	LOC100996741	1558588_at	206618_at	0.249290
406948	MIR15A	1563229_at	206618_at	0.249258
9113	LATS1	227772_at	206618_at	0.249179
100287704	LOC100287704	240999_at	206618_at	0.249071
57097	PARP11	229138_at	206618_at	0.249058
9440	MED17	232483_at	206618_at	0.249056
93624	TADA2B	236248_x_at	206618_at	0.249026
100505727	LOC100505727	1556166_x_at	206618_at	0.248907
8161	COIL	203654_s_at	206618_at	0.248888
10794	ZNF460	216279_at	206618_at	0.248793
9139	CBFA2T2	238549_at	206618_at	0.248625
84243	ZDHHC18	212860_at	206618_at	0.248521
100129387	GABPB1-AS1	226900_at	206618_at	0.248512
92597	MOB1B	225997_at	206618_at	0.248401
284889	MIF-AS1	1556316_s_at	206618_at	0.248344
390058	OR51B6	234526_at	206618_at	0.248224
23637	RABGAP1	213313_at	206618_at	0.248170
203245	NAIF1	1554664_at	206618_at	0.248098
1936	EEF1D	213087_s_at	206618_at	0.248090
9354	UBE4A	202038_at	206618_at	0.247990
26091	HERC4	225988_at	206618_at	0.247829
22839	DLGAP4	202572_s_at	206618_at	0.247820
51124	IER3IP1	211406_at	206618_at	0.247815
22990	PCNX	213173_at	206618_at	0.247746
79608	RIC3	220282_at	206618_at	0.247660
65977	PLEKHA3	227659_at	206618_at	0.247577
389072	PLEKHM3	235360_at	206618_at	0.247558
28996	HIPK2	224065_at	206618_at	0.247531
54625	PARP14	232610_at	206618_at	0.247519
10049	DNAJB6	208810_at	206618_at	0.247493
29843	SENP1	1552812_a_at	206618_at	0.247480
342909	ZNF284	239462_at	206618_at	0.247449
23780	APOL2	221653_x_at	206618_at	0.247436
155435	RBM33	1554095_at	206618_at	0.247355
10758	TRAF3IP2	215411_s_at	206618_at	0.247314
4351	MPI	230524_at	206618_at	0.247164
7565	ZNF17	1558184_s_at	206618_at	0.247108
51496	CTDSPL2	223270_at	206618_at	0.247064
57522	SRGAP1	1555876_at	206618_at	0.246996
283685	GOLGA6L2	1560790_at	206618_at	0.246983
3192	HNRNPU	225805_at	206618_at	0.246935
140691	TRIM69	229037_at	206618_at	0.246899
100505648	RAD51-AS1	242518_at	206618_at	0.246824
79886	CAAP1	219276_x_at	206618_at	0.246736
89781	HPS4	1552652_at	206618_at	0.246731
23451	SF3B1	211185_s_at	206618_at	0.246731
123	PLIN2	209122_at	206618_at	0.246728
101928718	LOC101928718	229608_at	206618_at	0.246673
55924	FAM212B	229608_at	206618_at	0.246673
254394	MCM9	219673_at	206618_at	0.246607
79142	PHF23	223081_at	206618_at	0.246596
6749	SSRP1	200957_s_at	206618_at	0.246563
101928973	LOC101928973	1561044_at	206618_at	0.246518
23394	ADNP	201773_at	206618_at	0.246513
284373		236574_at	206618_at	0.246467
55153	SDAD1	224037_at	206618_at	0.246421
10419	PRMT5	1564520_s_at	206618_at	0.246379
728558	ENTPD1-AS1	219731_at	206618_at	0.246369
100874241	STARD13-AS	233194_at	206618_at	0.246322
6815	STYX	242408_at	206618_at	0.246279
100133319	PRO1804	224110_at	206618_at	0.246176
9885	OSBPL2	209221_s_at	206618_at	0.246159
359948	IRF2BP2	224571_at	206618_at	0.245856
55841	WWC3	219520_s_at	206618_at	0.245732
2801	GOLGA2	35436_at	206618_at	0.245705
84501	SPIRE2	1569723_a_at	206618_at	0.245655
4621	MYH3	205940_at	206618_at	0.245642
84295	PHF6	225501_at	206618_at	0.245584
3607	FOXK2	203064_s_at	206618_at	0.245497
84138	SLC7A6OS	232057_at	206618_at	0.245492
6432	SRSF7	201129_at	206618_at	0.245431
6668	SP2	211736_at	206618_at	0.245392
100294362	LOC100294362	1569078_at	206618_at	0.245378
102465668	MIR7111	229562_at	206618_at	0.245336
4736	RPL10A	229562_at	206618_at	0.245336
10818	FRS2	238486_at	206618_at	0.245303
